round_id,settled_at,token_symbol,predicted_rank,actual_rank,rank_difference,is_breakeven,prediction_score,absolute_score,relative_score,predicted_final_value,risk_adjusted_score,total_games,wins,top3,win_rate,top3_rate,avg_rank,avg_value,value_stddev,change_5m,change_1h,change_4h,change_24h,h2h_score,h2h_data_available,hybrid_predicted_rank,hybrid_rank_difference,hybrid_final_score,hybrid_elo_prob,hybrid_mom_score,hybrid_confidence
ojoCap_1752235698000,"2025-07-11 12:09:08",OM,3,2,1,1,51.04,45.3,46.57,45.45,51.04,9,0,4,0,44.4,3.56,0.0008,0.0008,,-0.99,,10.56,46.571428571429,1,5,3,32.1,36.3,25,50
ojoCap_1752235698000,"2025-07-11 12:09:08",PENGU,4,4,0,0,46.07,41.5,44.76,41.89,46.07,15,4,6,26.7,40,3.47,0.0003,0.002,,,,-0.02,44.761904761905,1,2,2,53.4,41.3,75,50
ojoCap_1752235698000,"2025-07-11 12:09:08",GOAT,5,1,4,1,44.19,37.1,42.67,37.77,44.19,14,3,5,21.4,35.7,3.43,-0.0001,0.0022,0.2,-0.18,,38.26,42.666666666667,1,3,2,50.8,50.5,50,50
ojoCap_1752235638000,"2025-07-11 12:08:08",POPCAT,1,3,2,1,80.96,74.8,60.62,73.1,80.96,15,2,11,13.3,73.3,2.6,0.0003,0.0021,-0.08,-0.52,,9.98,60.619047619048,1,1,2,72.3,57.5,100,51.9
ojoCap_1752235638000,"2025-07-11 12:08:08",MOVE,2,2,0,1,76.42,70.5,58.57,69.07,76.42,13,3,9,23.1,69.2,2.62,0.0005,0.0016,,-0.79,,5.62,58.571428571429,1,2,0,63,69.8,50,50
ojoCap_1752235638000,"2025-07-11 12:08:08",IO,3,3,0,1,65.43,59.8,53.48,59.04,65.43,19,4,11,21.1,57.9,2.95,0.0001,0.0012,0.17,-1.35,,10.36,53.47619047619,1,4,1,42.7,51.6,25,50
ojoCap_1752235638000,"2025-07-11 12:08:08",UNI,4,1,3,1,56.08,51.2,49.38,50.98,56.08,12,3,6,25,50,3.08,0,0.0011,,,,,49.380952380952,1,5,4,26.2,40.4,0,50
ojoCap_1752235638000,"2025-07-11 12:08:08",OM,5,3,2,1,43.80,38.3,43.24,38.89,43.8,8,0,3,0,37.5,3.63,0.0009,0.0008,,-0.99,,10.37,43.238095238095,1,3,0,46.4,30.7,75,50
ojoCap_1752235578000,"2025-07-11 12:07:08",NEAR,1,2,1,1,88.76,82.9,64.48,80.69,88.76,11,2,9,18.2,81.8,2.36,0.0004,0.001,,,,,64.47619047619,1,3,1,48.9,48.3,50,50
ojoCap_1752235578000,"2025-07-11 12:07:08",BTC,2,1,1,1,84.31,78.2,62.24,76.28,84.31,13,2,10,15.4,76.9,2.77,0,0.0004,0.04,-0.18,,6.17,62.238095238095,1,4,3,34.3,52.9,0,50
ojoCap_1752235578000,"2025-07-11 12:07:08",IO,3,2,1,1,62.93,57.4,52.33,56.79,62.93,18,4,10,22.2,55.6,3,0.0001,0.0012,0.13,-1.39,,10.31,52.333333333333,1,2,0,52.3,40.4,75,50
ojoCap_1752235578000,"2025-07-11 12:07:08",NXPC,4,5,1,0,47.54,70.5,58.57,69.07,47.54,13,8,9,61.5,69.2,2.31,-0.0156,0.063,,,,,58.571428571429,1,1,4,80.8,69.9,100,55.7
ojoCap_1752235578000,"2025-07-11 12:07:08",GOAT,5,4,1,0,47.34,39.8,43.95,40.3,47.34,13,3,5,23.1,38.5,3.38,0,0.0022,0.87,0.53,,38.73,43.952380952381,1,5,1,33.3,38.5,25,50
ojoCap_1752235518000,"2025-07-11 12:06:08",SOL,1,4,3,0,86.65,78.2,62.24,76.28,86.65,17,3,13,17.6,76.5,2.76,0.0001,0.0006,,,,4.98,62.238095238095,1,1,3,68,50.4,100,50.8
ojoCap_1752235518000,"2025-07-11 12:06:08",ONDO,2,3,1,1,75.98,70.5,58.57,69.07,75.98,13,3,9,23.1,69.2,2.77,0.0001,0.0012,,,,,58.571428571429,1,2,1,63.9,57.4,75,50
ojoCap_1752235518000,"2025-07-11 12:06:08",ADA,3,2,1,1,57.53,51.4,49.48,51.17,57.53,14,4,7,28.6,50,3.07,-0.0003,0.0016,0.82,-0.48,,16.2,49.47619047619,1,3,1,49.1,61.6,25,50
ojoCap_1752235518000,"2025-07-11 12:06:08",UNI,4,5,1,0,56.08,51.2,49.38,50.98,56.08,12,3,6,25,50,3.08,0.0001,0.0011,,,,,49.380952380952,1,5,0,33.7,52.5,0,50
ojoCap_1752235518000,"2025-07-11 12:06:08",WIF,5,1,4,1,0.00,34.8,41.57,35.61,0,15,5,5,33.3,33.3,3.67,0.013,0.075,,-0.05,,2.27,41.571428571429,1,4,3,35.6,28.1,50,50
ojoCap_1752235458000,"2025-07-11 12:05:08",RENDER,1,2,1,1,91.03,85.1,65.52,82.75,91.03,18,4,15,22.2,83.3,2.56,0.0011,0.0049,,,,,65.52380952381,1,5,3,39,60,0,50
ojoCap_1752235458000,"2025-07-11 12:05:08",MOVE,2,3,1,1,73.74,67.9,57.33,66.63,73.74,12,3,8,25,66.7,2.58,0.0006,0.0017,,-0.79,,5.62,57.333333333333,1,2,1,59.5,64.4,50,50
ojoCap_1752235458000,"2025-07-11 12:05:08",CHILLGUY,3,1,2,1,70.51,65.7,56.29,64.57,70.51,14,4,9,28.6,64.3,2.71,0.0003,0.0018,-0.36,-2.37,,1.09,56.285714285714,1,1,0,62.6,56.2,75,50.6
ojoCap_1752235458000,"2025-07-11 12:05:08",PENGU,4,4,0,0,48.96,44.3,46.1,44.52,48.96,14,4,6,28.6,42.9,3.43,0.0004,0.0021,,,,-0.02,46.095238095238,1,3,1,47,18.5,100,50
ojoCap_1752235458000,"2025-07-11 12:05:08",WLD,5,5,0,0,20.38,50.8,49.19,50.61,20.38,8,3,4,37.5,50,2.88,0.1737,0.3258,,-0.5,,16.84,49.190476190476,1,4,1,41.3,50.8,25,50
ojoCap_1752235398000,"2025-07-11 12:04:08",TON,1,4,3,0,78.35,72.8,59.67,71.22,78.35,14,4,10,28.6,71.4,2.79,0.0002,0.001,,,,,59.666666666667,1,5,1,40.2,61.6,0,50
ojoCap_1752235398000,"2025-07-11 12:04:08",CHILLGUY,2,2,0,1,67.81,62.8,54.9,61.85,67.81,13,4,8,30.8,61.5,2.77,0.0001,0.0018,0.12,-1.9,,1.87,54.904761904762,1,2,0,62,54.6,75,50
ojoCap_1752235398000,"2025-07-11 12:04:08",IO,3,5,2,0,66.02,60.5,53.81,59.7,66.02,17,4,10,23.5,58.8,2.88,0.0001,0.0012,-0.04,-1.64,,10.15,53.809523809524,1,4,1,41.9,51.2,25,50
ojoCap_1752235398000,"2025-07-11 12:04:08",DOGE,4,3,1,1,64.64,59.5,53.33,58.76,64.64,12,2,7,16.7,58.3,2.83,-0.0005,0.0008,,,,,53.333333333333,1,1,2,64.3,71.6,50,50.5
ojoCap_1752235398000,"2025-07-11 12:04:08",WIF,5,1,4,1,0.00,28.2,38.43,29.43,0,15,4,4,26.7,26.7,3.87,0.0125,0.0751,,-0.05,,2.27,38.428571428571,1,3,2,42.4,11,100,50
ojoCap_1752235338000,"2025-07-11 12:03:08",APT,1,4,3,0,79.59,74,60.24,72.35,79.59,18,0,13,0,72.2,3.22,-0.0002,0.0009,,,,0.02,60.238095238095,1,2,2,59.9,65.1,50,50
ojoCap_1752235338000,"2025-07-11 12:03:08",AIXBT,2,1,1,1,62.17,56.7,52,56.14,62.17,22,6,12,27.3,54.5,2.95,0.0002,0.0017,0.5,-2.25,,10.82,52,1,3,2,57.8,49.2,75,50
ojoCap_1752235338000,"2025-07-11 12:03:08",AAVE,3,5,2,0,47.52,42.9,45.43,43.2,47.52,12,2,5,16.7,41.7,3.42,0.0002,0.0009,,,,,45.428571428571,1,5,0,28,43.3,0,50
ojoCap_1752235338000,"2025-07-11 12:03:08",PNUT,4,3,1,1,44.32,39.8,43.95,40.3,44.32,13,2,5,15.4,38.5,3.38,-0.0004,0.0012,,,,-0.01,43.952380952381,1,4,1,40.4,49.5,25,50
ojoCap_1752235338000,"2025-07-11 12:03:08",BERA,5,2,3,1,0.00,34.5,41.43,35.33,0,12,2,4,16.7,33.3,3.75,0.0048,0.1029,,,,-0.08,41.428571428571,1,1,1,62.8,43,100,50.6
ojoCap_1752235278000,"2025-07-11 12:02:08",VANA,1,3,2,1,94.73,82.5,64.29,80.31,94.73,25,7,20,28,80,2.4,-0.0001,0.0008,,,,11.61,64.285714285714,1,3,0,57.3,75,25,50
ojoCap_1752235278000,"2025-07-11 12:02:08",TRX,2,2,0,1,57.85,56.5,51.9,55.95,57.85,9,1,5,11.1,55.6,3.22,0,0.0003,,,,-6.72,51.904761904762,1,4,2,50.7,50.9,50,50
ojoCap_1752235278000,"2025-07-11 12:02:08",PENGU,3,5,2,0,52.25,47.5,47.62,47.51,52.25,13,4,6,30.8,46.2,3.31,0.0005,0.0021,,,,-0.02,47.619047619048,1,2,3,59.5,36.9,100,50
ojoCap_1752235278000,"2025-07-11 12:02:08",AAVE,4,4,0,0,51.34,46.6,47.19,46.67,51.34,11,2,5,18.2,45.5,3.36,0.0003,0.0009,,,,,47.190476190476,1,5,1,18,28.4,0,50
ojoCap_1752235278000,"2025-07-11 12:02:08",NXPC,5,1,4,1,43.29,67.9,57.33,66.63,43.29,12,7,8,58.3,66.7,2.42,-0.017,0.0656,,,,,57.333333333333,1,1,0,64.2,58.8,75,51
ojoCap_1752235218000,"2025-07-11 12:01:08",NEAR,1,5,4,0,88.76,82.9,64.48,80.69,88.76,11,2,9,18.2,81.8,2.36,0.0006,0.0008,,,,,64.47619047619,1,2,3,66.2,61.4,75,50
ojoCap_1752235218000,"2025-07-11 12:01:08",ONDO,2,3,1,1,73.30,67.9,57.33,66.63,73.3,12,3,8,25,66.7,2.75,0.0001,0.0012,,,,,57.333333333333,1,3,0,54.9,57.3,50,50
ojoCap_1752235218000,"2025-07-11 12:01:08",DOGE,3,1,2,1,64.64,59.5,53.33,58.76,64.64,12,1,7,8.3,58.3,3,-0.0006,0.0008,,,,,53.333333333333,1,1,0,74.5,61.2,100,51.7
ojoCap_1752235218000,"2025-07-11 12:01:08",IO,4,2,2,1,63.44,57.9,52.57,57.26,63.44,16,4,9,25,56.3,2.94,0.0001,0.0013,0.26,-1.52,,10.09,52.571428571429,1,4,2,34.5,38.9,25,50
ojoCap_1752235218000,"2025-07-11 12:01:08",XRP,5,4,1,0,58.73,54.8,51.1,54.36,58.73,15,3,8,20,53.3,3.07,0.0003,0.0012,,-1.92,,-1.92,51.095238095238,1,5,1,20.7,31.2,0,50
ojoCap_1752235158000,"2025-07-11 12:00:08",SOL,1,5,4,0,92.73,84.1,65.05,81.81,92.73,17,3,14,17.6,82.4,2.59,0.0001,0.0007,,,,4.98,65.047619047619,1,4,1,40.7,62.2,0,50
ojoCap_1752235158000,"2025-07-11 12:00:08",ONDO,2,4,2,0,79.38,73.8,60.14,72.16,79.38,11,3,8,27.3,72.7,2.64,0,0.0013,,,,,60.142857142857,1,3,1,59.1,64.3,50,50
ojoCap_1752235158000,"2025-07-11 12:00:08",OP,3,3,0,1,71.02,65.7,56.29,64.57,71.02,14,4,9,28.6,64.3,2.71,0.0005,0.0013,,,,-0.02,56.285714285714,1,1,2,60.3,52.7,75,50.2
ojoCap_1752235158000,"2025-07-11 12:00:08",ARB,4,2,2,1,67.44,61.5,54.29,60.63,67.44,15,4,9,26.7,60,2.67,0.0002,0.0012,-0.03,-1.24,,14.58,54.285714285714,1,2,0,59.2,36.6,100,50
ojoCap_1752235158000,"2025-07-11 12:00:08",ADA,5,1,4,1,49.88,44.3,46.1,44.52,49.88,14,3,6,21.4,42.9,3.29,-0.0003,0.0015,0.08,-0.72,,15.19,46.095238095238,1,5,4,30.6,34.2,25,50
ojoCap_1752235098000,"2025-07-11 11:59:08",NXPC,1,2,1,1,91.07,59.5,53.33,58.76,91.07,12,7,7,58.3,58.3,2.67,-0.018,0.0654,,,,,53.333333333333,1,5,3,38.5,45.4,25,50
ojoCap_1752235098000,"2025-07-11 11:59:08",CHILLGUY,2,4,2,0,70.90,65.7,56.29,64.57,70.9,14,4,9,28.6,64.3,2.79,0.0002,0.0019,0.82,-1.9,,0.62,56.285714285714,1,3,1,45.4,70,0,50
ojoCap_1752235098000,"2025-07-11 11:59:08",AIXBT,3,5,2,0,64.44,59.2,53.19,58.48,64.44,21,6,12,28.6,57.1,2.86,0.0001,0.0017,-0.09,-2.76,,10.27,53.190476190476,1,4,1,42.9,38.6,50,50
ojoCap_1752235098000,"2025-07-11 11:59:08",COOKIE,4,1,3,1,56.29,51.4,49.48,51.17,56.29,14,4,7,28.6,50,3.07,-0.0004,0.0014,,,,,49.47619047619,1,2,1,49.1,35.6,75,50
ojoCap_1752235098000,"2025-07-11 11:59:08",WLD,5,3,2,1,20.15,43.6,45.76,43.86,20.15,7,3,3,42.9,42.9,2.86,0.1983,0.3438,,-0.42,,16.84,45.761904761905,1,1,2,74.8,60.4,100,55.1
ojoCap_1752235038000,"2025-07-11 11:58:08",BTC,1,3,2,1,84.29,78.2,62.24,76.28,84.29,13,2,10,15.4,76.9,2.69,0,0.0004,0.07,-0.24,,5.98,62.238095238095,1,5,2,39.2,60.2,0,50
ojoCap_1752235038000,"2025-07-11 11:58:08",SHIB,2,4,2,0,68.89,62.9,54.95,61.95,68.89,18,0,11,0,61.1,3.39,-0.0004,0.001,,-0.64,,7.34,54.952380952381,1,1,3,66.4,47.6,100,52.8
ojoCap_1752235038000,"2025-07-11 11:58:08",XRP,3,5,2,0,62.55,58.5,52.86,57.82,62.55,14,3,8,21.4,57.1,2.93,0.0004,0.0012,,-1.92,,-1.92,52.857142857143,1,3,2,47.6,59.8,25,50
ojoCap_1752235038000,"2025-07-11 11:58:08",GOAT,4,2,2,1,47.63,41.5,44.76,41.89,47.63,15,3,6,20,40,3.33,0.0003,0.0025,-0.47,-3.53,,35.03,44.761904761905,1,4,2,45.2,29.3,75,50
ojoCap_1752235038000,"2025-07-11 11:58:08",WLD,5,1,4,1,0.00,33.9,41.14,34.77,0,6,2,2,33.3,33.3,3.17,0.1183,0.2967,,-0.54,,16.84,41.142857142857,1,2,1,52.4,53.1,50,50
ojoCap_1752234978000,"2025-07-11 11:57:08",VANA,1,3,2,1,93.57,82.5,60,79.26,93.57,25,7,20,28,80,2.4,-0.0001,0.0008,,,,11.61,60,1,1,2,88.2,81.8,100,57.3
ojoCap_1752234978000,"2025-07-11 11:57:08",AVAX,2,1,1,1,58.59,54.6,40,52.5,58.59,17,3,9,17.6,52.9,3.12,0.0016,0.0085,,-0.48,,7.57,40,1,3,2,38.8,59,0,50
ojoCap_1752234978000,"2025-07-11 11:57:08",GOAT,3,5,2,0,50.84,44.3,46.1,44.56,50.84,14,3,6,21.4,42.9,3.21,0.0003,0.0026,-0.14,-3.12,,36.44,46.095238095238,1,2,3,51.8,39.4,75,50
ojoCap_1752234978000,"2025-07-11 11:57:08",TRX,4,2,2,1,46.34,45.3,46.57,45.48,46.34,9,1,4,11.1,44.4,3.44,0,0.0003,,,,-6.72,46.571428571429,1,5,3,35.8,41.2,25,50
ojoCap_1752234978000,"2025-07-11 11:57:08",BERA,5,3,2,1,0.00,32.1,40.29,33.28,0,13,2,4,15.4,30.8,3.77,0.0044,0.0985,,,,-0.08,40.285714285714,1,4,1,36.2,28.6,50,50
ojoCap_1752234918000,"2025-07-11 11:56:08",RENDER,1,2,1,1,86.59,80.8,63.48,78.72,86.59,19,5,15,26.3,78.9,2.63,0.0011,0.0048,,,,,63.47619047619,1,3,1,44.3,68.7,0,50
ojoCap_1752234918000,"2025-07-11 11:56:08",APT,2,3,1,1,77.84,72.3,59.43,70.76,77.84,17,0,12,0,70.6,3.24,-0.0002,0.0009,,,,0.02,59.428571428571,1,1,2,64.6,45.6,100,50.3
ojoCap_1752234918000,"2025-07-11 11:56:08",OP,3,1,2,1,68.03,62.8,54.9,61.85,68.03,13,3,8,23.1,61.5,2.85,0.0005,0.0014,,,,-0.02,54.904761904762,1,4,3,41.2,50.6,25,50
ojoCap_1752234918000,"2025-07-11 11:56:08",GOAT,4,5,1,0,54.65,47.5,47.62,47.51,54.65,13,3,6,23.1,46.2,3.08,0.0005,0.0026,0.08,-0.77,,36.66,47.619047619048,1,2,3,62.8,56.3,75,50
ojoCap_1752234918000,"2025-07-11 11:56:08",BERA,5,4,1,0,7.53,39.8,43.95,40.3,7.53,13,2,5,15.4,38.5,3.69,0.0046,0.0985,,,,-0.08,43.952380952381,1,5,1,36.6,28.8,50,50
ojoCap_1752234858000,"2025-07-11 11:55:08",NEAR,1,4,3,0,97.11,91,68.33,88.28,97.11,10,2,9,20,90,2.2,0.0007,0.0007,,,,,68.333333333333,1,1,3,64.5,71.5,50,52.5
ojoCap_1752234858000,"2025-07-11 11:55:08",RENDER,2,3,1,1,85.36,79.6,62.9,77.6,85.36,18,5,14,27.8,77.8,2.61,0.0012,0.0049,,,,,62.904761904762,1,5,2,40.4,61.4,0,50
ojoCap_1752234858000,"2025-07-11 11:55:08",DOT,3,5,2,0,83.90,78.2,62.24,76.28,83.9,13,4,10,30.8,76.9,2.46,-0.0005,0.001,,,,-0.02,62.238095238095,1,2,3,52.1,39.8,75,50
ojoCap_1752234858000,"2025-07-11 11:55:08",BNB,4,1,3,1,70.33,64.7,55.81,63.63,70.33,11,1,7,9.1,63.6,3.09,-0.0002,0.0004,,,,0.6,55.809523809524,1,3,2,51.7,26.2,100,50
ojoCap_1752234858000,"2025-07-11 11:55:08",DOGE,5,2,3,1,60.62,55.6,51.48,55.11,60.62,11,1,6,9.1,54.5,3.09,-0.0007,0.0009,,,,,51.47619047619,1,4,2,42.3,51.1,25,50
ojoCap_1752234798000,"2025-07-11 11:54:08",NEAR,1,2,1,1,95.87,89.8,67.76,87.16,95.87,9,2,8,22.2,88.9,2.22,0.0006,0.0007,,,,,67.761904761905,1,1,1,68.8,79,50,51.9
ojoCap_1752234798000,"2025-07-11 11:54:08",BNB,2,5,3,0,76.82,71,58.81,69.54,76.82,10,1,7,10,70,2.9,-0.0003,0.0004,,,,0.6,58.809523809524,1,2,3,59.4,50.7,75,50
ojoCap_1752234798000,"2025-07-11 11:54:08",XRP,3,4,1,0,66.98,62.8,54.9,61.85,66.98,13,3,8,23.1,61.5,2.85,0.0004,0.0013,,-1.92,,-1.92,54.904761904762,1,4,0,52.8,67.9,25,50
ojoCap_1752234798000,"2025-07-11 11:54:08",ETH,4,3,1,1,64.99,59.5,53.33,58.76,64.99,12,0,7,0,58.3,3.5,0,0.0012,0.17,-0.92,,7.21,53.333333333333,1,3,0,53.5,28.2,100,50
ojoCap_1752234798000,"2025-07-11 11:54:08",AIXBT,5,1,4,1,61.60,56.7,52,56.14,61.6,22,6,12,27.3,54.5,2.95,0,0.0018,-0.53,-3.27,,9.73,52,1,5,4,16,24.2,0,50
ojoCap_1752234738000,"2025-07-11 11:53:08",RENDER,1,2,1,1,83.91,78.2,62.24,76.28,83.91,17,5,13,29.4,76.5,2.65,0.0012,0.005,,,,,62.238095238095,1,1,1,81.6,72.4,100,55.3
ojoCap_1752234738000,"2025-07-11 11:53:08",APT,2,3,1,1,75.88,70.4,58.52,68.97,75.88,16,0,11,0,68.8,3.25,-0.0003,0.0009,,,,0.02,58.52380952381,1,2,1,55.3,45,75,50
ojoCap_1752234738000,"2025-07-11 11:53:08",COOKIE,3,4,1,0,59.79,54.8,51.1,54.36,59.79,15,4,8,26.7,53.3,3.07,-0.0004,0.0015,,,,,51.095238095238,1,5,1,31.6,48.6,0,50
ojoCap_1752234738000,"2025-07-11 11:53:08",UNI,4,1,3,1,47.52,42.9,45.43,43.2,47.52,12,2,5,16.7,41.7,3.33,-0.0001,0.0011,,,,,45.428571428571,1,4,3,35.3,41.1,25,50
ojoCap_1752234738000,"2025-07-11 11:53:08",BERA,5,5,0,0,10.85,42.9,45.43,43.2,10.85,12,2,5,16.7,41.7,3.58,0.0051,0.1029,,,,-0.08,45.428571428571,1,3,2,45.1,42.9,50,50
ojoCap_1752234678000,"2025-07-11 11:52:08",BTC,1,2,1,1,82.17,76.2,61.29,74.41,82.17,12,2,9,16.7,75,2.75,0,0.0004,-0.03,-0.38,,5.84,61.285714285714,1,1,1,84.2,75.3,100,54.9
ojoCap_1752234678000,"2025-07-11 11:52:08",ETH,2,4,2,0,70.21,64.7,55.81,63.63,70.21,11,0,7,0,63.6,3.45,0,0.0012,-0.19,-1.08,,7.06,55.809523809524,1,2,2,59.8,52,75,50
ojoCap_1752234678000,"2025-07-11 11:52:08",AAVE,3,3,0,1,56.08,51.2,49.38,50.98,56.08,12,2,6,16.7,50,3.33,0.0001,0.0009,,,,,49.380952380952,1,3,0,46.3,44.1,50,50
ojoCap_1752234678000,"2025-07-11 11:52:08",BERA,4,1,3,1,35.99,37.5,42.86,38.14,35.99,11,1,4,9.1,36.4,3.82,-0.0192,0.062,,,,-0.08,42.857142857143,1,4,3,36.7,43.6,25,50
ojoCap_1752234678000,"2025-07-11 11:52:08",WIF,5,5,0,0,26.02,34.8,41.57,35.61,26.02,15,5,5,33.3,33.3,3.6,0.0128,0.075,-0.05,-0.05,,2.27,41.571428571429,1,5,0,22.8,35,0,50
ojoCap_1752234618000,"2025-07-11 11:51:08",BNB,1,5,4,0,87.13,81,63.57,78.91,87.13,10,1,8,10,80,2.7,-0.0003,0.0004,,,,0.6,63.571428571429,1,1,4,73.6,73.1,75,54
ojoCap_1752234618000,"2025-07-11 11:51:08",RENDER,2,1,1,1,77.83,72.3,59.43,70.76,77.83,17,4,12,23.5,70.6,2.82,0.0011,0.005,,,,,59.428571428571,1,4,3,46.9,59,25,50
ojoCap_1752234618000,"2025-07-11 11:51:08",AAVE,3,4,1,0,60.62,55.6,51.48,55.11,60.62,11,2,6,18.2,54.5,3.27,0.0001,0.001,,,,,51.47619047619,1,2,2,53.6,27.8,100,50
ojoCap_1752234618000,"2025-07-11 11:51:08",AVAX,4,2,2,1,60.33,54.6,51,54.17,60.33,17,3,9,17.6,52.9,3.12,0.0015,0.0085,,-0.7,,7.5,51,1,3,1,51.4,52.5,50,50
ojoCap_1752234618000,"2025-07-11 11:51:08",TRX,5,3,2,1,46.30,45.3,46.57,45.45,46.3,9,1,4,11.1,44.4,3.44,-0.0001,0.0002,,,,-6.72,46.571428571429,1,5,2,24.7,37.5,0,50
ojoCap_1752234558000,"2025-07-11 11:50:08",ARB,1,4,3,0,68.72,62.9,54.95,61.95,68.72,18,5,11,27.8,61.1,2.61,0.0003,0.0012,-0.57,-1.31,,14.69,54.952380952381,1,3,1,56.6,59.8,50,50
ojoCap_1752234558000,"2025-07-11 11:50:08",XRP,2,1,1,1,66.98,62.8,54.9,61.85,66.98,13,3,8,23.1,61.5,2.85,0.0003,0.0013,,-1.92,,-1.92,54.904761904762,1,1,0,63.8,57.3,75,51.1
ojoCap_1752234558000,"2025-07-11 11:50:08",SHIB,3,3,0,1,60.23,54.5,50.95,54.07,60.23,19,0,10,0,52.6,3.47,-0.0004,0.001,,-0.64,,7.34,50.952380952381,1,5,2,26.9,41.9,0,50
ojoCap_1752234558000,"2025-07-11 11:50:08",DOGE,4,2,2,1,55.87,51,49.29,50.79,55.87,10,1,5,10,50,3.2,-0.0008,0.0008,,,,,49.285714285714,1,4,2,44.5,55.7,25,50
ojoCap_1752234558000,"2025-07-11 11:50:08",BERA,5,5,0,0,45.52,41,44.52,41.42,45.52,10,1,4,10,40,3.7,-0.0006,0.0011,,,,-0.08,44.52380952381,1,2,3,58.2,35.2,100,50
ojoCap_1752234498000,"2025-07-11 11:49:08",SUI,1,3,2,1,64.23,57.9,52.57,57.26,64.23,16,0,9,0,56.3,3.31,-0.0002,0.0006,,-0.12,,9.4,52.571428571429,1,1,2,77.6,66,100,52.5
ojoCap_1752234498000,"2025-07-11 11:49:08",AIXBT,2,4,2,0,59.62,54.5,50.95,54.07,59.62,23,6,12,26.1,52.2,3.09,-0.0004,0.0024,-0.42,-2.39,,10.81,50.952380952381,1,3,1,44.9,42,50,50
ojoCap_1752234498000,"2025-07-11 11:49:08",PENGU,3,1,2,1,52.25,47.5,47.62,47.51,52.25,13,4,6,30.8,46.2,3.31,0.0006,0.0022,,,,-0.02,47.619047619048,1,5,4,30.8,34.4,25,50
ojoCap_1752234498000,"2025-07-11 11:49:08",ADA,4,2,2,1,49.74,44.3,46.1,44.52,49.74,14,3,6,21.4,42.9,3.29,-0.0002,0.0016,-0.26,-0.74,,14.56,46.095238095238,1,2,0,65,59.8,75,50
ojoCap_1752234498000,"2025-07-11 11:49:08",WIF,5,5,0,0,4.32,37.1,42.67,37.77,4.32,14,5,5,35.7,35.7,3.5,0.0139,0.0777,,,,2.32,42.666666666667,1,4,1,31.5,47.8,0,50
ojoCap_1752234438000,"2025-07-11 11:48:08",SOL,1,1,0,1,92.73,84.1,65.05,81.81,92.73,17,3,14,17.6,82.4,2.59,0.0002,0.0008,,,,4.98,65.047619047619,1,1,0,69.9,53.3,100,50.6
ojoCap_1752234438000,"2025-07-11 11:48:08",DOT,2,5,3,0,91.84,85.9,65.9,83.5,91.84,13,4,11,30.8,84.6,2.23,-0.0005,0.0011,,,,-0.02,65.904761904762,1,2,3,66.7,62.6,75,50
ojoCap_1752234438000,"2025-07-11 11:48:08",DOGE,3,4,1,0,66.18,61,54.05,60.17,66.18,10,1,6,10,60,3.1,-0.0009,0.0009,,,,,54.047619047619,1,3,1,46.6,58.8,25,50
ojoCap_1752234438000,"2025-07-11 11:48:08",XRP,4,2,2,1,63.58,59.5,53.33,58.76,63.58,12,3,7,25,58.3,2.92,0.0004,0.0013,,-1.92,,-1.92,53.333333333333,1,5,3,24.7,38.2,0,50
ojoCap_1752234438000,"2025-07-11 11:48:08",SUI,5,3,2,1,60.42,54.8,51.1,54.36,60.42,15,0,8,0,53.3,3.33,-0.0002,0.0006,0.04,-0.12,,9.4,51.095238095238,1,4,1,41.9,37.1,50,50
ojoCap_1752234378000,"2025-07-11 11:47:08",DOT,1,4,3,0,99.06,92.9,69.24,90.06,99.06,12,4,11,33.3,91.7,2.08,-0.0005,0.0011,,,,-0.02,69.238095238095,1,1,3,88,81.1,100,58.8
ojoCap_1752234378000,"2025-07-11 11:47:08",LINK,2,3,1,1,89.89,84,65,81.72,89.89,22,3,18,13.6,81.8,2.73,0,0.0009,,,,,65,1,2,1,43.8,54.3,25,50
ojoCap_1752234378000,"2025-07-11 11:47:08",AVAX,3,2,1,1,57.25,51.6,49.57,51.36,57.25,16,3,8,18.8,50,3.19,0.0016,0.0087,,-0.71,,7.61,49.571428571429,1,3,1,43.6,40,50,50
ojoCap_1752234378000,"2025-07-11 11:47:08",UNI,4,5,1,0,51.34,46.6,47.19,46.67,51.34,11,2,5,18.2,45.5,3.18,0,0.0011,,,,,47.190476190476,1,5,0,35.4,55.1,0,50
ojoCap_1752234378000,"2025-07-11 11:47:08",ADA,5,1,4,1,45.18,39.8,43.95,40.3,45.18,13,2,5,15.4,38.5,3.46,-0.0004,0.0015,-0.17,-0.52,,14.69,43.952380952381,1,4,3,39.2,19.6,75,50
ojoCap_1752234318000,"2025-07-11 11:46:08",ARB,1,4,3,0,72.69,66.4,56.62,65.23,72.69,17,5,11,29.4,64.7,2.53,0.0004,0.0012,0.11,-0.71,,15.32,56.619047619048,1,2,2,60.6,66.6,50,50
ojoCap_1752234318000,"2025-07-11 11:46:08",IO,2,2,0,1,70.71,65.1,56,64.01,70.71,19,6,12,31.6,63.2,2.68,0.0002,0.0012,-0.33,-1.43,,10.04,56,1,3,1,53.3,27.4,100,50
